99, 9
99, 8
99, 8
99, 7
99, 7
99, 56
99, 56
99, 54
99, 54
99, 51
99, 5
99, 5
99, 5
99, 40
99, 4
99, 38
99, 37
99, 36
99, 32
99, 31
99, 31
99, 30
99, 30
99, 30
99, 3
99, 3
99, 28
99, 28
99, 27
99, 27
99, 26
99, 25
99, 24
99, 23
99, 23
99, 22
99, 22
99, 22
99, 21
99, 21
99, 20
99, 2
99, 19
99, 19
99, 18
99, 18
99, 17
99, 17
99, 17
99, 14
99, 14
99, 10
99, 1
98, 8
98, 8
98, 8
98, 8
98, 7
98, 7
98, 7
98, 6
98, 6
98, 55
98, 55
98, 53
98, 52
98, 51
98, 5
98, 5
98, 44
98, 4
98, 4
98, 38
98, 34
98, 32
98, 31
98, 31
98, 31
98, 3
98, 3
98, 3
98, 3
98, 3
98, 29
98, 29
98, 28
98, 26
98, 25
98, 24
98, 24
98, 23
98, 22
98, 21
98, 21
98, 20
98, 20
98, 20
98, 2
98, 2
98, 2
98, 19
98, 19
98, 17
98, 17
98, 17
98, 16
98, 13
98, 13
98, 13
98, 12
98, 10
98, 10
97, 7
97, 7
97, 6
97, 6
97, 52
97, 5
97, 5
97, 5
97, 48
97, 47
97, 46
97, 43
97, 41
97, 40
97, 4
97, 4
97, 4
97, 38
97, 37
97, 31
97, 3
97, 3
97, 29
97, 29
97, 28
97, 28
97, 26
97, 25
97, 25
97, 24
97, 23
97, 23
97, 22
97, 21
97, 20
97, 20
97, 2
97, 2
97, 2
97, 19
97, 19
97, 19
97, 19
97, 19
97, 19
97, 18
97, 17
97, 17
97, 17
97, 17
97, 14
97, 10
96, 8
96, 8
96, 6
96, 56
96, 52
96, 49
96, 48
96, 42
96, 41
96, 40
96, 40
96, 4
96, 4
96, 38
96, 35
96, 35
96, 35
96, 34
96, 32
96, 31
96, 30
96, 30
96, 3
96, 3
96, 3
96, 29
96, 28
96, 28
96, 27
96, 26
96, 25
96, 25
96, 24
96, 24
96, 24
96, 23
96, 22
96, 22
96, 21
96, 21
96, 21
96, 20
96, 20
96, 19
96, 19
96, 19
96, 19
96, 19
96, 19
96, 18
96, 18
96, 18
96, 17
96, 16
96, 15
96, 14
96, 1
95, 8
95, 7
95, 7
95, 7
95, 5
95, 5
95, 42
95, 40
95, 4
95, 4
95, 4
95, 39
95, 39
95, 38
95, 37
95, 35
95, 33
95, 33
95, 32
95, 30
95, 3
95, 3
95, 3
95, 3
95, 28
95, 27
95, 26
95, 26
95, 25
95, 25
95, 24
95, 24
95, 23
95, 23
95, 23
95, 22
95, 22
95, 22
95, 22
95, 21
95, 21
95, 20
95, 20
95, 2
95, 2
95, 2
95, 2
95, 19
95, 18
95, 18
95, 17
95, 16
95, 12
95, 11
95, 10
95, 10
95, 1
95, 1
95, 1
95, 1
95, 1
94, 8
94, 8
94, 8
94, 7
94, 7
94, 7
94, 6
94, 57
94, 56
94, 54
94, 54
94, 5
94, 5
94, 49
94, 49
94, 47
94, 46
94, 43
94, 40
94, 39
94, 32
94, 32
94, 31
94, 30
94, 30
94, 30
94, 29
94, 28
94, 28
94, 27
94, 27
94, 27
94, 27
94, 27
94, 26
94, 26
94, 26
94, 25
94, 25
94, 24
94, 21
94, 21
94, 20
94, 20
94, 20
94, 2
94, 2
