99, 37
99, 21
98, 8
98, 5
98, 25
98, 24
98, 23
98, 20
98, 12
97, 5
97, 25
97, 20
97, 2
97, 19
97, 17
97, 17
97, 14
96, 8
96, 6
96, 30
96, 3
96, 27
96, 25
96, 21
96, 19
95, 7
95, 27
95, 23
95, 20
95, 17
95, 16
95, 1
95, 1
94, 5
94, 47
94, 46
94, 2
94, 19
94, 16
93, 6
93, 14
92, 5
92, 47
92, 37
92, 30
92, 27
92, 25
92, 23
92, 1
91, 6
91, 4
91, 4
91, 30
91, 3
91, 19
91, 18
91, 11
90, 6
90, 5
90, 3
90, 24
90, 22
90, 20
90, 20
90, 20
90, 19
90, 19
90, 17
9, 8
9, 5
9, 5
9, 28
9, 27
9, 20
89, 46
89, 24
89, 17
89, 15
88, 17
88, 15
88, 1
87, 51
87, 48
87, 29
87, 23
87, 19
87, 18
87, 12
86, 52
86, 5
86, 27
86, 24
86, 15
86, 15
86, 11
85, 5
85, 23
85, 2
85, 17
85, 12
84, 53
84, 47
84, 38
84, 3
84, 29
84, 17
84, 14
84, 10
84, 10
84, 1
83, 8
83, 57
83, 37
83, 31
83, 25
83, 23
82, 7
82, 7
82, 6
82, 6
82, 37
82, 32
82, 31
82, 31
82, 29
82, 2
82, 12
82, 11
82, 10
82, 10
81, 44
81, 30
81, 19
81, 19
81, 18
80, 6
80, 34
80, 30
80, 30
80, 29
80, 26
80, 21
80, 21
80, 18
80, 17
80, 17
8, 31
8, 17
8, 10
79, 21
78, 8
78, 4
78, 30
78, 23
78, 23
78, 2
77, 8
77, 8
77, 8
77, 7
77, 7
77, 56
77, 41
77, 35
77, 3
77, 3
77, 29
77, 21
77, 18
77, 10
76, 8
76, 51
76, 41
76, 4
76, 32
76, 3
76, 2
76, 19
75, 3
75, 28
75, 25
75, 23
75, 22
75, 2
75, 18
75, 12
75, 10
74, 7
74, 6
74, 52
74, 49
74, 37
74, 31
74, 3
74, 29
74, 25
74, 22
73, 30
73, 17
72, 44
72, 44
72, 44
72, 42
72, 41
72, 32
72, 3
72, 29
72, 18
72, 17
71, 8
71, 5
71, 4
71, 36
71, 31
71, 20
71, 20
70, 6
70, 39
70, 32
70, 20
70, 17
7, 8
7, 57
7, 41
7, 30
7, 30
7, 3
7, 26
7, 2
7, 13
7, 10
7, 1
69, 8
69, 6
69, 4
69, 24
69, 19
69, 18
69, 17
68, 8
68, 6
68, 35
68, 31
68, 30
68, 27
68, 20
68, 20
68, 19
68, 17
68, 17
68, 13
67, 9
67, 8
67, 51
67, 3
67, 19
66, 6
66, 53
66, 51
66, 45
66, 32
66, 23
66, 23
66, 17
66, 17
66, 10
65, 53
65, 50
65, 25
65, 18
65, 17
64, 53
64, 44
64, 4
64, 27
64, 25
64, 23
63, 4
63, 32
63, 31
63, 22
63, 11
62, 53
62, 5
62, 5
62, 39
62, 37
62, 29
62, 27
62, 24
62, 2
62, 18
62, 18
61, 6
61, 51
61, 4
61, 21
61, 19
61, 14
60, 24
60, 24
6, 8
6, 8
6, 46
6, 42
6, 4
6, 32
6, 3
6, 28
6, 26
6, 26
6, 26
6, 24
6, 23
6, 19
6, 18
6, 13
59, 38
59, 16
59, 15
59, 1
58, 47
58, 41
58, 32
58, 32
58, 28
58, 23
58, 18
58, 13
57, 6
57, 51
57, 49
57, 4
57, 30
57, 28
57, 25
57, 24
57, 22
57, 18
57, 17
56, 57
56, 5
56, 28
56, 26
56, 26
56, 19
56, 17
56, 17
55, 7
55, 7
55, 49
55, 31
55, 23
55, 22
55, 16
55, 15
54, 6
54, 39
54, 34
54, 29
54, 27
54, 23
53, 8
53, 7
53, 4
53, 27
53, 22
53, 20
53, 11
52, 8
52, 7
52, 54
52, 5
52, 45
52, 40
52, 34
52, 28
52, 26
52, 26
52, 25
52, 20
52, 20
52, 19
51, 53
51, 5
51, 5
51, 41
51, 3
51, 3
51, 24
51, 24
51, 21
51, 2
51, 2
51, 11
50, 25
50, 23
50, 20
50, 2
5, 43
5, 28
5, 21
49, 47
49, 3
49, 28
49, 18
49, 11
48, 6
48, 5
48, 4
48, 28
48, 19
48, 17
47, 6
47, 6
47, 24
47, 22
47, 22
47, 21
47, 17
47, 17
46, 56
46, 42
46, 37
46, 27
46, 26
46, 24
46, 23
46, 22
46, 22
46, 11
45, 33
45, 27
45, 24
45, 23
45, 22
44, 6
44, 6
44, 5
44, 46
44, 4
44, 31
44, 3
44, 29
44, 24
44, 23
44, 10
43, 8
43, 7
43, 6
43, 22
43, 18
43, 18
43, 17
43, 1
42, 6
42, 45
42, 32
42, 25
42, 23
42, 20
42, 19
42, 18
42, 1
41, 7
41, 7
41, 36
41, 34
41, 1
40, 52
40, 49
40, 40
40, 4
40, 2
40, 18
4, 8
4, 32
4, 26
4, 22
4, 12
39, 46
39, 3
39, 19
39, 19
38, 7
38, 4
38, 32
38, 24
38, 22
38, 17
38, 14
37, 7
37, 27
37, 24
36, 8
36, 7
36, 6
36, 6
36, 50
36, 32
36, 31
36, 28
36, 2
36, 2
36, 17
35, 8
35, 31
35, 3
35, 26
35, 23
35, 18
34, 53
34, 48
34, 41
34, 4
34, 27
34, 22
34, 20
34, 2
34, 18
34, 1
33, 5
33, 27
33, 23
33, 21
33, 19
33, 13
32, 8
32, 6
32, 51
32, 4
32, 25
32, 23
32, 21
32, 21
32, 2
31, 8
31, 51
31, 5
31, 4
31, 27
31, 24
31, 19
30, 8
30, 7
30, 50
30, 45
30, 42
30, 3
30, 29
30, 24
30, 19
3, 50
3, 5
3, 48
3, 23
3, 21
3, 2
29, 5
29, 48
29, 19
29, 17
28, 7
28, 47
28, 31
28, 3
28, 25
28, 23
28, 2
28, 19
28, 19
28, 12
27, 45
27, 36
27, 28
26, 43
26, 29
26, 29
26, 19
26, 19
26, 13
25, 5
25, 32
25, 24
25, 24
24, 8
24, 6
24, 4
24, 31
24, 25
24, 25
24, 23
24, 19
24, 12
23, 55
23, 3
23, 22
23, 2
23, 18
23, 13
23, 11
22, 56
22, 32
22, 3
22, 18
22, 18
21, 8
21, 3
21, 25
21, 23
21, 2
20, 57
20, 22
20, 2
2, 45
2, 4
2, 3
2, 28
2, 24
2, 21
2, 21
2, 2
2, 10
2, 1
2, 1
197, 9
197, 6
197, 6
197, 6
197, 5
197, 30
197, 3
197, 29
197, 23
197, 22
197, 19
197, 17
