99, 7
99, 56
99, 54
99, 51
99, 5
99, 40
99, 38
99, 37
99, 31
99, 30
99, 30
99, 3
99, 28
99, 27
99, 25
99, 23
99, 22
99, 21
99, 2
99, 19
99, 18
98, 8
98, 8
98, 8
98, 7
98, 6
98, 55
98, 53
98, 52
98, 51
98, 5
98, 4
98, 38
98, 34
98, 3
98, 3
98, 28
98, 25
98, 24
98, 24
98, 23
98, 21
98, 20
98, 20
98, 2
98, 2
98, 19
98, 13
98, 12
98, 10
97, 6
97, 6
97, 52
97, 5
97, 5
97, 48
97, 47
97, 43
97, 37
97, 28
97, 28
97, 26
97, 25
97, 25
97, 24
97, 23
97, 22
97, 20
97, 2
97, 19
97, 17
97, 17
97, 17
97, 14
97, 10
96, 8
96, 6
96, 49
96, 41
96, 40
96, 35
96, 34
96, 32
96, 30
96, 3
96, 29
96, 28
96, 27
96, 26
96, 25
96, 24
96, 21
96, 20
96, 19
96, 19
96, 19
96, 19
96, 18
96, 18
96, 17
96, 1
95, 8
95, 7
95, 5
95, 42
95, 40
95, 32
95, 3
95, 27
95, 25
95, 24
95, 23
95, 22
95, 22
95, 22
95, 20
95, 20
95, 2
95, 2
95, 17
95, 16
95, 12
95, 10
95, 1
95, 1
95, 1
94, 8
94, 8
94, 7
94, 56
94, 54
94, 5
94, 5
94, 49
94, 49
94, 47
94, 46
94, 43
94, 39
94, 32
94, 29
94, 27
94, 26
94, 25
94, 21
94, 21
94, 20
94, 20
94, 2
94, 2
94, 19
94, 18
94, 16
94, 11
94, 1
93, 6
93, 6
93, 6
93, 44
93, 43
93, 42
93, 33
93, 32
93, 32
93, 3
93, 28
93, 28
93, 27
93, 26
93, 22
93, 22
93, 21
93, 21
93, 19
93, 19
93, 15
93, 15
93, 14
93, 13
92, 7
92, 53
92, 5
92, 47
92, 46
92, 4
92, 37
92, 30
92, 3
92, 3
92, 29
92, 27
92, 27
92, 26
92, 25
92, 23
92, 22
92, 22
92, 20
92, 19
92, 19
92, 18
92, 15
92, 1
92, 1
91, 7
91, 7
91, 6
91, 57
91, 51
91, 42
91, 42
91, 4
91, 4
91, 37
91, 35
91, 30
91, 3
91, 3
91, 3
91, 23
91, 23
91, 22
91, 21
91, 21
91, 2
91, 2
91, 19
91, 18
91, 18
91, 11
91, 10
90, 8
90, 7
90, 6
90, 6
90, 57
90, 5
90, 5
90, 45
90, 37
90, 3
90, 3
90, 27
90, 26
90, 25
90, 24
90, 24
90, 23
90, 23
90, 23
90, 22
90, 22
90, 22
90, 20
90, 20
90, 20
90, 20
90, 19
90, 19
90, 19
90, 17
90, 12
90, 11
90, 1
9, 8
9, 8
9, 6
9, 54
9, 5
9, 5
9, 44
9, 32
9, 3
9, 28
9, 27
9, 27
9, 26
9, 25
9, 20
9, 19
9, 18
9, 15
9, 12
9, 1
89, 6
89, 55
89, 54
89, 5
89, 5
89, 46
89, 4
89, 32
89, 32
89, 32
89, 27
89, 26
89, 24
89, 24
89, 24
89, 21
89, 21
89, 19
89, 18
89, 17
89, 17
89, 16
89, 15
89, 13
89, 1
88, 6
88, 5
88, 49
88, 48
88, 47
88, 45
88, 41
88, 4
88, 35
88, 33
88, 3
88, 3
88, 3
88, 3
88, 25
88, 25
88, 23
88, 21
88, 21
88, 21
88, 20
88, 2
88, 2
88, 19
88, 19
88, 18
88, 17
88, 16
88, 15
88, 11
88, 1
88, 1
87, 9
87, 8
87, 8
87, 8
87, 7
87, 7
87, 6
87, 6
87, 51
87, 50
87, 5
87, 48
87, 43
87, 39
87, 38
87, 30
87, 3
87, 3
87, 29
87, 29
87, 28
87, 23
87, 2
87, 19
87, 18
87, 18
87, 13
87, 12
87, 12
87, 1
86, 57
86, 56
86, 52
86, 5
86, 5
86, 5
86, 47
86, 41
86, 4
86, 37
86, 37
86, 32
86, 30
86, 3
86, 29
86, 29
86, 27
86, 26
86, 26
86, 24
86, 23
86, 23
86, 23
86, 21
86, 21
86, 21
86, 2
86, 18
86, 16
86, 15
86, 15
86, 11
86, 10
86, 1
85, 8
85, 6
85, 5
85, 5
85, 5
85, 5
85, 43
85, 43
85, 30
85, 28
85, 28
85, 26
85, 23
85, 22
85, 21
85, 21
85, 2
85, 19
85, 19
85, 18
85, 17
85, 17
85, 16
85, 12
84, 7
84, 7
84, 6
84, 6
84, 57
84, 56
84, 53
84, 5
84, 47
84, 45
84, 42
84, 38
84, 32
84, 32
84, 30
84, 3
84, 29
84, 29
84, 25
84, 20
84, 20
84, 2
84, 2
84, 2
84, 2
84, 19
84, 19
84, 17
84, 14
84, 14
84, 10
84, 10
84, 1
83, 8
83, 7
83, 7
83, 57
83, 46
83, 44
83, 42
83, 41
83, 37
83, 32
83, 31
83, 28
83, 25
83, 23
83, 20
83, 2
83, 2
83, 13
83, 1
82, 7
82, 7
82, 6
82, 6
82, 53
82, 52
82, 51
82, 51
82, 5
82, 5
82, 48
82, 37
82, 36
82, 33
82, 32
82, 31
82, 31
82, 30
82, 29
82, 25
82, 25
82, 23
82, 23
82, 22
82, 20
82, 2
82, 19
82, 17
82, 14
82, 12
82, 11
82, 10
82, 10
82, 10
82, 1
82, 1
82, 1
81, 9
81, 8
81, 8
81, 6
81, 6
81, 57
81, 50
81, 5
81, 44
81, 31
81, 30
81, 30
81, 29
81, 27
81, 26
81, 25
81, 23
81, 21
81, 20
81, 20
81, 19
81, 19
81, 19
81, 19
81, 19
81, 18
81, 18
80, 8
80, 8
80, 8
80, 7
80, 6
80, 6
80, 57
80, 57
80, 56
80, 5
80, 5
80, 46
80, 45
80, 40
80, 34
80, 33
80, 31
80, 31
80, 30
80, 30
80, 29
80, 26
80, 26
80, 23
80, 22
80, 21
80, 21
80, 20
80, 19
80, 18
80, 18
80, 17
80, 17
80, 17
80, 14
80, 1
80, 1
8, 9
8, 9
8, 8
8, 8
8, 5
8, 46
8, 41
8, 41
8, 33
8, 31
8, 31
8, 3
8, 26
8, 23
8, 22
8, 22
8, 22
8, 17
8, 16
8, 10
8, 10
8, 10
8, 1
8, 1
79, 8
79, 50
79, 47
79, 4
79, 4
79, 37
79, 36
79, 32
79, 30
79, 3
79, 25
79, 24
79, 23
79, 22
79, 21
79, 2
79, 12
79, 1
79, 1
78, 8
78, 8
78, 7
78, 56
78, 52
78, 4
78, 4
78, 4
78, 32
78, 32
78, 30
78, 29
78, 27
78, 25
78, 23
78, 23
78, 21
78, 20
78, 20
78, 20
78, 2
78, 19
78, 19
78, 19
78, 17
78, 15
77, 8
77, 8
77, 8
77, 7
77, 7
77, 6
77, 57
77, 57
77, 56
77, 55
77, 52
77, 41
77, 4
77, 35
77, 32
77, 3
77, 3
77, 3
77, 3
77, 29
77, 27
77, 27
77, 25
77, 24
77, 22
77, 21
77, 2
77, 19
77, 18
77, 17
77, 13
77, 10
76, 8
76, 8
76, 8
76, 8
76, 7
76, 7
76, 6
76, 53
76, 51
76, 50
76, 5
76, 5
76, 44
76, 43
76, 41
76, 4
76, 32
76, 3
76, 3
76, 28
76, 27
76, 24
76, 23
76, 21
